transaction_id,customer_id,timestamp,amount,merchant_category,location,hour,is_night,location_mismatch,fraud_probability,predicted_fraud,is_fraud
TXN0019907,CUST00194,2025-05-24 06:18:00,193.81,Mobile Money Transfer,Bamako,6,0,0,0.07332593531291774,0,0
TXN0015664,CUST00342,2025-05-24 06:23:00,138.41,Mobile Money Transfer,Mopti,6,0,0,0.09700635256419719,0,0
TXN0002509,CUST00022,2025-05-24 06:25:00,332.19,Cash Withdrawal,Segou,6,0,0,0.05363068530617823,0,0
TXN0012256,CUST00384,2025-05-24 06:48:00,50.53,Utilities,Kayes,6,0,0,0.020000020323091776,0,0
TXN0008668,CUST00440,2025-05-24 07:09:00,350.31,Online Retail,Mopti,7,0,1,0.4058914516645459,0,0
TXN0002454,CUST00293,2025-05-24 07:35:00,100.49,Electronics,Segou,7,0,0,0.06309190334708216,0,0
TXN0006091,CUST00290,2025-05-24 07:40:00,64.78,Online Retail,Sikasso,7,0,0,0.042197439223636606,0,0
TXN0006419,CUST00339,2025-05-24 07:51:00,261.52,Restaurant,Segou,7,0,0,0.08461630180084613,0,0
TXN0003516,CUST00331,2025-05-24 08:53:00,140.22,Fuel,Segou,8,0,0,0.05228782599712609,0,0
TXN0000920,CUST00328,2025-05-24 09:05:00,875.58,Mobile Money Transfer,Segou,9,0,0,0.07180208278190373,0,0
TXN0017964,CUST00481,2025-05-24 09:12:00,196.35,Online Retail,Bamako,9,0,0,0.09830381696619321,0,0
TXN0015498,CUST00029,2025-05-24 09:18:00,156.31,Groceries,Kayes,9,0,0,0.06248081506886828,0,0
TXN0017353,CUST00084,2025-05-24 09:23:00,117.53,Travel,Kayes,9,0,0,0.02868772698852818,0,0
TXN0013635,CUST00193,2025-05-24 09:54:00,153.84,Cash Withdrawal,Kayes,9,0,0,0.06270071791608368,0,0
TXN0014570,CUST00130,2025-05-24 10:15:00,347.83,Other,Mopti,10,0,0,0.07406723309031552,0,0
TXN0018793,CUST00126,2025-05-24 10:47:00,18.92,Groceries,Mopti,10,0,0,0.03911656356475748,0,0
TXN0007840,CUST00326,2025-05-24 10:51:00,559.19,Travel,Mopti,10,0,0,0.03434534594855975,0,0
TXN0004458,CUST00226,2025-05-24 11:03:00,234.84,Online Retail,Sikasso,11,0,0,0.16222771192859603,0,0
TXN0016273,CUST00336,2025-05-24 11:11:00,420.35,Mobile Money Transfer,Mopti,11,0,0,0.06553191836421814,0,0
TXN0013288,CUST00060,2025-05-24 11:21:00,60.81,Travel,Segou,11,0,0,0.029470393539920772,0,0
TXN0014582,CUST00252,2025-05-24 11:25:00,99.22,Utilities,Bamako,11,0,0,0.02477288738231509,0,0
TXN0017474,CUST00186,2025-05-24 11:31:00,73.58,Restaurant,Mopti,11,0,0,0.02367455936377133,0,0
TXN0019408,CUST00158,2025-05-24 12:09:00,125.14,Mobile Money Transfer,Mopti,12,0,0,0.10227982533176919,0,0
TXN0001170,CUST00330,2025-05-24 12:15:00,66.9,Utilities,Segou,12,0,0,0.02166942158994018,0,0
TXN0019865,CUST00098,2025-05-24 12:39:00,47.41,Groceries,Segou,12,0,0,0.02275791614814059,0,0
TXN0010679,CUST00197,2025-05-24 13:07:00,111.04,Other,Mopti,13,0,0,0.0634873187611808,0,0
TXN0013036,CUST00480,2025-05-24 13:47:00,75.85,Mobile Money Transfer,Segou,13,0,0,0.109379147897913,0,0
TXN0010365,CUST00394,2025-05-24 13:53:00,115.82,Travel,Sikasso,13,0,0,0.05773930547919536,0,0
TXN0007432,CUST00465,2025-05-24 13:59:00,78.74,Travel,Segou,13,0,0,0.0531867182244772,0,0
TXN0011365,CUST00461,2025-05-24 14:17:00,106.92,Online Retail,Segou,14,0,0,0.0628064721453295,0,0
TXN0019163,CUST00284,2025-05-24 14:18:00,121.59,Restaurant,Kayes,14,0,0,0.053951403038325185,0,0
TXN0003133,CUST00244,2025-05-24 15:10:00,29.02,Groceries,Kayes,15,0,1,0.2641988810743914,0,0
TXN0011965,CUST00023,2025-05-24 15:53:00,151.52,Fuel,Bamako,15,0,0,0.0729671090707868,0,0
TXN0013576,CUST00491,2025-05-24 16:36:00,20.2,Electronics,Bamako,16,0,0,0.08636694882160825,0,0
TXN0005568,CUST00027,2025-05-24 16:39:00,109.07,Fuel,Kayes,16,0,0,0.09851422877885278,0,0
TXN0014798,CUST00126,2025-05-24 16:39:00,5.0,Electronics,Mopti,16,0,0,0.1155743472459859,0,0
TXN0008789,CUST00300,2025-05-24 16:47:00,159.33,Electronics,Sikasso,16,0,0,0.10164976605430533,0,0
TXN0013711,CUST00451,2025-05-24 17:10:00,46.48,Electronics,Sikasso,17,0,0,0.13687971092513207,0,0
TXN0013324,CUST00466,2025-05-24 18:28:00,237.32,Fuel,Bamako,18,0,0,0.15826183454850765,0,0
TXN0019446,CUST00017,2025-05-24 18:50:00,17.18,Electronics,Kayes,18,0,0,0.08139363933892337,0,0
TXN0017882,CUST00052,2025-05-24 19:57:00,904.25,Fuel,Kayes,19,0,0,0.055712819694684466,0,0
TXN0010719,CUST00263,2025-05-24 19:59:00,330.85,Travel,Segou,19,0,0,0.07762590080199479,0,0
TXN0017697,CUST00143,2025-05-24 20:40:00,39.18,Utilities,Mopti,20,0,0,0.015215492015392004,0,0
TXN0017139,CUST00352,2025-05-24 21:04:00,89.85,Cash Withdrawal,Sikasso,21,0,0,0.06654840836279682,0,0
TXN0006925,CUST00361,2025-05-24 21:25:00,147.63,Electronics,Segou,21,0,0,0.0773357142596993,0,0
TXN0015068,CUST00205,2025-05-24 21:29:00,59.87,Electronics,Kayes,21,0,0,0.08603590895137815,0,0
TXN0016596,CUST00297,2025-05-24 22:04:00,12.44,Restaurant,Segou,22,0,0,0.010424691392862907,0,0
TXN0012969,CUST00016,2025-05-24 22:39:00,25.89,Travel,Kayes,22,0,0,0.010824894505896018,0,0
TXN0009773,CUST00259,2025-05-24 23:18:00,100.9,Mobile Money Transfer,Segou,23,1,1,0.13180466795550866,0,0
TXN0004100,CUST00476,2025-05-24 23:22:00,725.89,Groceries,Kayes,23,1,0,0.057317957644523264,0,0
TXN0013466,CUST00442,2025-05-24 23:23:00,116.27,Fuel,Bamako,23,1,0,0.06675923710565324,0,0
TXN0008842,CUST00481,2025-05-24 23:28:00,70.16,Cash Withdrawal,Bamako,23,1,0,0.02618054004877784,0,0
TXN0000798,CUST00234,2025-05-24 23:40:00,77.26,Cash Withdrawal,Segou,23,1,0,0.0333761664649571,0,0
TXN0015365,CUST00350,2025-05-24 23:42:00,440.99,Utilities,Segou,23,1,0,0.037833618705586956,0,0
TXN0001091,CUST00422,2025-05-25 00:09:00,303.85,Online Retail,Kayes,0,1,0,0.07691755360424214,0,0
TXN0018155,CUST00120,2025-05-25 00:10:00,232.36,Other,Mopti,0,1,0,0.16731213500644754,0,0
TXN0004470,CUST00406,2025-05-25 00:28:00,442.76,Mobile Money Transfer,Sikasso,0,1,0,0.07114032132223812,0,0
TXN0008194,CUST00154,2025-05-25 00:42:00,95.95,Fuel,Mopti,0,1,0,0.060753897601877466,0,0
TXN0010170,CUST00029,2025-05-25 01:38:00,456.65,Groceries,Kayes,1,1,0,0.16005547673513243,0,0
TXN0018258,CUST00175,2025-05-25 02:00:00,198.64,Online Retail,Kayes,2,1,0,0.09652082811213449,0,0
TXN0006972,CUST00191,2025-05-25 02:39:00,97.73,Groceries,Mopti,2,1,0,0.055892111559723776,0,0
TXN0010545,CUST00470,2025-05-25 03:33:00,305.83,Mobile Money Transfer,Sikasso,3,1,0,0.047024185254499425,0,0
TXN0012092,CUST00409,2025-05-25 03:34:00,128.66,Travel,Segou,3,1,1,0.13083628334229072,0,0
TXN0010167,CUST00094,2025-05-25 03:51:00,446.0,Utilities,Kayes,3,1,0,0.031142336348033664,0,0
TXN0002168,CUST00496,2025-05-25 05:17:00,135.13,Cash Withdrawal,Sikasso,5,1,0,0.023943395110322403,0,0
TXN0013598,CUST00033,2025-05-25 05:27:00,64.33,Electronics,Kayes,5,1,0,0.07041871509044707,0,0
TXN0014539,CUST00064,2025-05-25 06:00:00,133.89,Other,Segou,6,0,0,0.07148270320236547,0,0
TXN0001375,CUST00160,2025-05-25 06:05:00,486.27,Electronics,Bamako,6,0,0,0.0629602469752524,0,0
TXN0007530,CUST00283,2025-05-25 06:40:00,337.75,Other,Abroad - Other,6,0,1,0.36899292159461045,0,0
TXN0019583,CUST00251,2025-05-25 06:45:00,23.9,Other,Kayes,6,0,0,0.02254702414562645,0,0
TXN0001981,CUST00067,2025-05-25 06:59:00,70.56,Mobile Money Transfer,Mopti,6,0,0,0.030239748934297737,0,0
TXN0002664,CUST00393,2025-05-25 07:07:00,35.44,Travel,Sikasso,7,0,0,0.05353048605967254,0,0
TXN0008908,CUST00080,2025-05-25 07:18:00,85.36,Restaurant,Sikasso,7,0,0,0.08406907925249937,0,0
TXN0004063,CUST00357,2025-05-25 07:25:00,83.08,Travel,Kayes,7,0,0,0.05157590523659619,0,0
TXN0014094,CUST00075,2025-05-25 07:37:00,94.03,Online Retail,Segou,7,0,0,0.06683531060025381,0,0
TXN0005463,CUST00365,2025-05-25 07:51:00,166.07,Cash Withdrawal,Kayes,7,0,0,0.05560778346600299,0,0
TXN0015658,CUST00172,2025-05-25 08:19:00,168.8,Online Retail,Segou,8,0,0,0.08595663938323742,0,0
TXN0002038,CUST00319,2025-05-25 08:23:00,15.72,Electronics,Sikasso,8,0,0,0.06744817901683708,0,0
TXN0012310,CUST00498,2025-05-25 08:23:00,85.39,Electronics,Bamako,8,0,0,0.06961728666062604,0,0
TXN0013464,CUST00184,2025-05-25 08:27:00,50.7,Travel,Segou,8,0,0,0.013080259387475757,0,0
TXN0014649,CUST00181,2025-05-25 08:31:00,136.66,Cash Withdrawal,Mopti,8,0,0,0.04842096170226753,0,0
TXN0003004,CUST00053,2025-05-25 08:39:00,119.34,Cash Withdrawal,Bamako,8,0,0,0.033705511501675375,0,0
TXN0007802,CUST00062,2025-05-25 08:53:00,159.52,Fuel,Segou,8,0,0,0.05181181024930345,0,0
TXN0002770,CUST00234,2025-05-25 08:59:00,52.18,Other,Segou,8,0,0,0.01687862859403285,0,0
TXN0015291,CUST00324,2025-05-25 09:00:00,166.49,Restaurant,Kayes,9,0,0,0.04869742951112217,0,0
TXN0019899,CUST00339,2025-05-25 09:01:00,76.44,Cash Withdrawal,Sikasso,9,0,1,0.24485977247197993,0,0
TXN0016832,CUST00007,2025-05-25 09:13:00,118.81,Cash Withdrawal,Bamako,9,0,0,0.04498030358738405,0,0
TXN0013500,CUST00140,2025-05-25 09:56:00,247.59,Groceries,Kayes,9,0,0,0.07870066513610251,0,0
TXN0011184,CUST00050,2025-05-25 10:40:00,113.86,Other,Segou,10,0,0,0.11287162519900558,0,0
TXN0010660,CUST00024,2025-05-25 11:01:00,201.15,Mobile Money Transfer,Sikasso,11,0,0,0.0758847286925443,0,0
TXN0018657,CUST00163,2025-05-25 11:10:00,107.51,Travel,Bamako,11,0,0,0.03445496068524222,0,0
TXN0016904,CUST00156,2025-05-25 11:34:00,152.7,Electronics,Mopti,11,0,0,0.06479050676144539,0,0
TXN0001773,CUST00204,2025-05-25 12:07:00,221.52,Utilities,Segou,12,0,0,0.03400223043300016,0,0
TXN0002865,CUST00122,2025-05-25 12:23:00,192.74,Other,Sikasso,12,0,0,0.08497350743420654,0,0
TXN0008945,CUST00057,2025-05-25 12:43:00,67.95,Mobile Money Transfer,Sikasso,12,0,0,0.06529277088651687,0,0
TXN0009300,CUST00464,2025-05-25 12:54:00,209.71,Travel,Sikasso,12,0,0,0.036317427443197,0,0
TXN0001386,CUST00056,2025-05-25 12:57:00,26.22,Restaurant,Mopti,12,0,0,0.014415536815015076,0,0
TXN0013525,CUST00175,2025-05-25 12:59:00,11.06,Travel,Kayes,12,0,0,0.06336498374678383,0,0
TXN0000649,CUST00139,2025-05-25 13:06:00,194.89,Utilities,Segou,13,0,0,0.04174242265120155,0,0
TXN0005240,CUST00099,2025-05-25 13:24:00,131.31,Restaurant,Abroad - Europe,13,0,1,0.23162544095828178,0,0
TXN0013355,CUST00286,2025-05-25 14:36:00,261.18,Other,Mopti,14,0,0,0.15929068078097225,0,0
TXN0000725,CUST00362,2025-05-25 14:51:00,172.39,Online Retail,Sikasso,14,0,0,0.11883360219101384,0,0
TXN0000954,CUST00022,2025-05-25 15:02:00,196.43,Electronics,Segou,15,0,0,0.19606794715371922,0,0
TXN0008588,CUST00112,2025-05-25 15:26:00,229.19,Online Retail,Kayes,15,0,0,0.22224803793944042,0,0
TXN0017053,CUST00017,2025-05-25 15:27:00,30.77,Utilities,Kayes,15,0,0,0.03896037794269275,0,0
TXN0017810,CUST00186,2025-05-25 15:50:00,254.56,Fuel,Mopti,15,0,0,0.12265870526177715,0,0
TXN0011407,CUST00252,2025-05-25 16:09:00,62.08,Cash Withdrawal,Bamako,16,0,0,0.05743739139688325,0,0
TXN0015090,CUST00035,2025-05-25 16:19:00,108.9,Other,Kayes,16,0,0,0.06115658279048468,0,0
TXN0003954,CUST00333,2025-05-25 16:19:00,81.88,Online Retail,Mopti,16,0,1,0.2760332946940091,0,0
TXN0019400,CUST00357,2025-05-25 16:39:00,213.27,Groceries,Kayes,16,0,0,0.10997650547124185,0,0
TXN0009502,CUST00111,2025-05-25 16:57:00,506.34,Electronics,Kayes,16,0,0,0.09182455054841779,0,0
TXN0007424,CUST00025,2025-05-25 17:15:00,259.27,Travel,Sikasso,17,0,0,0.08416072214957707,0,0
TXN0010328,CUST00237,2025-05-25 17:18:00,109.5,Other,Kayes,17,0,1,0.20924274775678348,0,0
TXN0001326,CUST00226,2025-05-25 17:44:00,114.46,Utilities,Sikasso,17,0,0,0.035692802084782434,0,0
TXN0000219,CUST00348,2025-05-25 17:47:00,101.35,Electronics,Mopti,17,0,0,0.41772684824206235,0,1
TXN0011777,CUST00367,2025-05-25 17:52:00,128.22,Electronics,Segou,17,0,0,0.11018160805445668,0,0
TXN0005615,CUST00437,2025-05-25 19:50:00,129.03,Restaurant,Segou,19,0,0,0.12472614532076812,0,0
TXN0014126,CUST00204,2025-05-25 19:51:00,16.25,Fuel,Segou,19,0,0,0.035121128569206524,0,0
TXN0019762,CUST00266,2025-05-25 19:54:00,218.36,Electronics,Bamako,19,0,0,0.12563441686607946,0,0
TXN0007231,CUST00162,2025-05-25 19:58:00,52.68,Mobile Money Transfer,Bamako,19,0,0,0.055159037759104204,0,0
TXN0007711,CUST00072,2025-05-25 20:06:00,116.46,Mobile Money Transfer,Kayes,20,0,1,0.26062987675234517,0,0
TXN0002596,CUST00226,2025-05-25 20:35:00,155.19,Fuel,Sikasso,20,0,0,0.0769241075672015,0,0
TXN0017399,CUST00096,2025-05-25 20:36:00,95.43,Groceries,Bamako,20,0,0,0.07202872432330522,0,0
TXN0014904,CUST00067,2025-05-25 20:59:00,458.44,Online Retail,Mopti,20,0,0,0.1384427044052692,0,0
TXN0019781,CUST00434,2025-05-25 21:03:00,605.1,Cash Withdrawal,Bamako,21,0,1,0.21546620919143925,0,0
TXN0012211,CUST00052,2025-05-25 21:16:00,277.01,Cash Withdrawal,Kayes,21,0,0,0.07949741289087359,0,0
TXN0009688,CUST00221,2025-05-25 21:22:00,155.9,Travel,Bamako,21,0,0,0.02951249660580203,0,0
TXN0003333,CUST00254,2025-05-25 21:43:00,135.99,Mobile Money Transfer,Kayes,21,0,0,0.11121353556716791,0,0
TXN0006158,CUST00190,2025-05-25 21:47:00,97.45,Electronics,Bamako,21,0,0,0.09176316554015834,0,0
TXN0009010,CUST00276,2025-05-25 21:54:00,226.17,Utilities,Sikasso,21,0,0,0.0662922653866684,0,0
TXN0002715,CUST00371,2025-05-25 22:07:00,567.34,Other,Segou,22,0,0,0.05998331167404588,0,0
TXN0003326,CUST00473,2025-05-25 22:20:00,69.03,Travel,Sikasso,22,0,0,0.023263031650566333,0,0
TXN0014910,CUST00372,2025-05-25 22:56:00,110.96,Travel,Bamako,22,0,0,0.0477462135791721,0,0
TXN0012132,CUST00088,2025-05-25 23:58:00,63.35,Travel,Kayes,23,1,0,0.026273138397328366,0,0
TXN0003064,CUST00384,2025-05-26 00:25:00,45.31,Groceries,Kayes,0,1,0,0.015343656158315214,0,0
TXN0006515,CUST00437,2025-05-26 00:37:00,127.11,Fuel,Segou,0,1,0,0.05216315787423225,0,0
TXN0008063,CUST00396,2025-05-26 01:09:00,133.88,Travel,Mopti,1,1,0,0.13065722552850698,0,0
TXN0006842,CUST00446,2025-05-26 01:29:00,60.6,Electronics,Mopti,1,1,0,0.05114594172576952,0,0
TXN0001144,CUST00016,2025-05-26 01:44:00,246.19,Restaurant,Kayes,1,1,0,0.1298511391380236,0,0
TXN0013757,CUST00303,2025-05-26 01:50:00,158.16,Travel,Sikasso,1,1,0,0.03154380070912169,0,0
TXN0019030,CUST00252,2025-05-26 02:24:00,342.33,Fuel,Bamako,2,1,0,0.028625979160047964,0,0
TXN0001930,CUST00042,2025-05-26 02:31:00,107.0,Mobile Money Transfer,Abroad - Europe,2,1,1,0.612556289302007,1,0
TXN0016360,CUST00358,2025-05-26 03:09:00,174.35,Travel,Bamako,3,1,0,0.06940963194206655,0,0
TXN0002615,CUST00441,2025-05-26 03:27:00,63.42,Other,Sikasso,3,1,0,0.03751564546576429,0,0
TXN0001179,CUST00313,2025-05-26 03:28:00,247.36,Mobile Money Transfer,Sikasso,3,1,0,0.04500923357379364,0,0
TXN0008799,CUST00413,2025-05-26 03:44:00,165.35,Mobile Money Transfer,Segou,3,1,0,0.05540092643262149,0,0
TXN0007489,CUST00239,2025-05-26 04:02:00,48.85,Other,Sikasso,4,1,0,0.018683842106769523,0,0
TXN0011893,CUST00495,2025-05-26 04:07:00,133.34,Groceries,Segou,4,1,0,0.055210874598305315,0,0
TXN0018038,CUST00107,2025-05-26 04:55:00,340.35,Cash Withdrawal,Sikasso,4,1,0,0.02802070977852614,0,0
TXN0002108,CUST00391,2025-05-26 05:00:00,15.78,Fuel,Segou,5,1,0,0.009181742123159486,0,0
TXN0014439,CUST00017,2025-05-26 05:15:00,25.85,Utilities,Kayes,5,1,0,0.04630497539778833,0,0
TXN0010442,CUST00058,2025-05-26 05:17:00,31.89,Restaurant,Mopti,5,1,0,0.06310674155867539,0,0
TXN0005246,CUST00445,2025-05-26 05:44:00,147.79,Electronics,Bamako,5,1,0,0.05748685549555644,0,0
TXN0010512,CUST00131,2025-05-26 05:45:00,91.78,Travel,Mopti,5,1,0,0.04710623966269953,0,0
TXN0016448,CUST00172,2025-05-26 05:46:00,130.35,Fuel,Segou,5,1,0,0.01556959402345142,0,0
TXN0009846,CUST00284,2025-05-26 06:03:00,103.72,Other,Kayes,6,0,0,0.05324654286926165,0,0
TXN0007882,CUST00342,2025-05-26 06:05:00,39.92,Online Retail,Mopti,6,0,0,0.04255477894207674,0,0
TXN0013133,CUST00130,2025-05-26 06:06:00,94.58,Fuel,Mopti,6,0,0,0.03859705557105866,0,0
TXN0001234,CUST00365,2025-05-26 06:20:00,18.42,Travel,Kayes,6,0,0,0.03725258464142741,0,0
TXN0006953,CUST00042,2025-05-26 06:20:00,64.69,Restaurant,Kayes,6,0,1,0.1759897931978727,0,0
TXN0013605,CUST00005,2025-05-26 06:24:00,145.62,Utilities,Sikasso,6,0,0,0.07415441034912998,0,0
TXN0007436,CUST00054,2025-05-26 06:31:00,114.89,Travel,Bamako,6,0,0,0.031421380290458906,0,0
TXN0005941,CUST00091,2025-05-26 06:35:00,245.26,Travel,Mopti,6,0,0,0.028786351592657463,0,0
TXN0018292,CUST00287,2025-05-26 06:53:00,256.98,Travel,Segou,6,0,0,0.032465270827716726,0,0
TXN0014131,CUST00063,2025-05-26 07:00:00,26.37,Cash Withdrawal,Mopti,7,0,0,0.023774912750645458,0,0
TXN0003822,CUST00261,2025-05-26 07:23:00,62.46,Mobile Money Transfer,Mopti,7,0,0,0.02808305381865327,0,0
TXN0016818,CUST00493,2025-05-26 07:58:00,424.62,Cash Withdrawal,Mopti,7,0,0,0.09772301599004365,0,0
TXN0019605,CUST00171,2025-05-26 08:03:00,61.79,Groceries,Abroad - Europe,8,0,1,0.17125601582080513,0,0
TXN0008636,CUST00371,2025-05-26 08:18:00,125.52,Other,Segou,8,0,0,0.04189375174605702,0,0
TXN0012064,CUST00435,2025-05-26 08:34:00,149.21,Fuel,Segou,8,0,0,0.11218027340900723,0,0
TXN0005500,CUST00413,2025-05-26 09:00:00,64.78,Utilities,Segou,9,0,0,0.056333771159589444,0,0
TXN0000014,CUST00447,2025-05-26 09:12:00,88.88,Mobile Money Transfer,Segou,9,0,0,0.10318278543014772,0,0
TXN0009144,CUST00070,2025-05-26 09:15:00,82.19,Groceries,Mopti,9,0,0,0.13374531076648216,0,0
TXN0002584,CUST00217,2025-05-26 09:40:00,131.11,Travel,Kayes,9,0,0,0.0700545491941015,0,0
TXN0019298,CUST00483,2025-05-26 09:52:00,61.11,Other,Bamako,9,0,0,0.09146384458058517,0,0
TXN0003442,CUST00316,2025-05-26 10:45:00,120.29,Other,Segou,10,0,0,0.055840148060040465,0,0
TXN0000508,CUST00168,2025-05-26 10:46:00,50.06,Travel,Bamako,10,0,0,0.0239327751983257,0,0
TXN0010543,CUST00303,2025-05-26 11:18:00,223.11,Other,Sikasso,11,0,0,0.0603685133663015,0,0
TXN0006078,CUST00017,2025-05-26 11:40:00,52.82,Fuel,Kayes,11,0,0,0.02337137682149908,0,0
TXN0017793,CUST00150,2025-05-26 12:02:00,193.39,Mobile Money Transfer,Kayes,12,0,0,0.1317036027604006,0,0
TXN0007234,CUST00165,2025-05-26 12:11:00,157.92,Online Retail,Sikasso,12,0,0,0.15849907941987307,0,0
TXN0003889,CUST00060,2025-05-26 12:29:00,34.28,Mobile Money Transfer,Segou,12,0,0,0.027017379347925415,0,0
TXN0010112,CUST00115,2025-05-26 12:36:00,87.56,Online Retail,Mopti,12,0,0,0.12472403387988938,0,0
TXN0005848,CUST00332,2025-05-26 12:53:00,110.15,Groceries,Sikasso,12,0,0,0.03600373555998497,0,0
TXN0005604,CUST00008,2025-05-26 13:01:00,386.6,Online Retail,Bamako,13,0,0,0.10916642431760484,0,0
TXN0007849,CUST00347,2025-05-26 13:10:00,184.59,Fuel,Kayes,13,0,0,0.08922236497918909,0,0
TXN0014563,CUST00425,2025-05-26 13:51:00,10.83,Other,Segou,13,0,0,0.022086904108007576,0,0
TXN0008885,CUST00078,2025-05-26 13:55:00,297.18,Online Retail,Mopti,13,0,0,0.14352021401457152,0,0
TXN0005448,CUST00273,2025-05-26 14:12:00,171.04,Utilities,Mopti,14,0,0,0.06073238443059173,0,0
TXN0004586,CUST00286,2025-05-26 14:33:00,143.65,Restaurant,Mopti,14,0,0,0.06954663305758978,0,0
TXN0002173,CUST00414,2025-05-26 15:08:00,81.04,Travel,Bamako,15,0,0,0.06357142924953547,0,0
TXN0016297,CUST00481,2025-05-26 15:40:00,77.45,Other,Bamako,15,0,0,0.05832110752380752,0,0
TXN0006770,CUST00400,2025-05-26 15:45:00,64.35,Utilities,Abroad - Other,15,0,1,0.12683920633118306,0,0
TXN0011782,CUST00360,2025-05-26 16:29:00,164.07,Restaurant,Mopti,16,0,0,0.0944796451699464,0,0
TXN0017889,CUST00076,2025-05-26 16:52:00,23.15,Fuel,Kayes,16,0,0,0.023801254349806136,0,0
TXN0010996,CUST00229,2025-05-26 17:08:00,382.94,Electronics,Segou,17,0,0,0.07204366745996912,0,0
TXN0011377,CUST00433,2025-05-26 17:21:00,15.04,Cash Withdrawal,Abroad - Europe,17,0,1,0.2796370680088906,0,0
TXN0015545,CUST00168,2025-05-26 17:27:00,254.45,Travel,Bamako,17,0,0,0.09462227037328992,0,0
TXN0015220,CUST00159,2025-05-26 17:34:00,1913.6,Cash Withdrawal,Abroad - Other,17,0,1,0.9979280012110175,1,1
TXN0001329,CUST00347,2025-05-26 18:06:00,108.76,Fuel,Kayes,18,0,0,0.06943623366853334,0,0
TXN0004614,CUST00322,2025-05-26 19:26:00,85.63,Cash Withdrawal,Segou,19,0,0,0.07035191070649105,0,0
TXN0008503,CUST00111,2025-05-26 19:26:00,146.41,Other,Kayes,19,0,0,0.09490768082397139,0,0
TXN0002063,CUST00023,2025-05-26 19:31:00,273.0,Fuel,Bamako,19,0,0,0.09706250083137864,0,0
TXN0005074,CUST00198,2025-05-26 19:43:00,22.77,Cash Withdrawal,Sikasso,19,0,0,0.0669511860349346,0,0
TXN0000049,CUST00150,2025-05-26 19:44:00,313.73,Mobile Money Transfer,Kayes,19,0,0,0.20044741870184368,0,0
TXN0017692,CUST00490,2025-05-26 19:48:00,130.12,Restaurant,Bamako,19,0,0,0.06432588310473261,0,0
TXN0009390,CUST00313,2025-05-26 20:25:00,236.16,Other,Sikasso,20,0,0,0.0750032086110457,0,0
TXN0006997,CUST00078,2025-05-26 20:42:00,146.54,Utilities,Mopti,20,0,0,0.06221096497467724,0,0
TXN0010254,CUST00229,2025-05-26 21:15:00,311.21,Cash Withdrawal,Segou,21,0,0,0.06927691196174844,0,0
TXN0005560,CUST00052,2025-05-26 21:32:00,80.64,Online Retail,Kayes,21,0,0,0.0567055962902071,0,0
TXN0019144,CUST00198,2025-05-26 21:55:00,451.14,Groceries,Sikasso,21,0,0,0.039062717178655074,0,0
TXN0005873,CUST00140,2025-05-26 22:01:00,477.73,Fuel,Kayes,22,0,0,0.037161435451605156,0,0
TXN0014390,CUST00311,2025-05-26 22:09:00,48.37,Groceries,Segou,22,0,0,0.015823696956412406,0,0
TXN0019905,CUST00394,2025-05-26 22:22:00,35.92,Groceries,Sikasso,22,0,0,0.01800437162939447,0,0
TXN0005771,CUST00226,2025-05-26 22:37:00,183.85,Groceries,Sikasso,22,0,0,0.07505398856484179,0,0
TXN0016090,CUST00444,2025-05-26 23:12:00,34.94,Cash Withdrawal,Segou,23,1,0,0.006751544966518344,0,0
TXN0000034,CUST00317,2025-05-26 23:14:00,30.36,Electronics,Bamako,23,1,0,0.022523136725733063,0,0
TXN0016237,CUST00076,2025-05-26 23:19:00,46.25,Electronics,Kayes,23,1,0,0.0070164807896447665,0,0
TXN0004676,CUST00427,2025-05-26 23:41:00,298.66,Online Retail,Segou,23,1,0,0.07490377651918388,0,0
TXN0010895,CUST00177,2025-05-26 23:47:00,80.28,Other,Kayes,23,1,0,0.028639590631979555,0,0
TXN0005896,CUST00363,2025-05-26 23:49:00,267.16,Electronics,Mopti,23,1,0,0.018290077525228945,0,0
TXN0016540,CUST00063,2025-05-26 23:49:00,85.63,Online Retail,Mopti,23,1,0,0.03480044085661445,0,0
TXN0013279,CUST00119,2025-05-26 23:56:00,105.73,Online Retail,Mopti,23,1,0,0.07405966131845634,0,0
TXN0002370,CUST00111,2025-05-27 00:31:00,136.02,Other,Kayes,0,1,0,0.031515562417712,0,0
TXN0007490,CUST00262,2025-05-27 00:48:00,854.67,Groceries,Mopti,0,1,0,0.08882743058287308,0,0
TXN0014852,CUST00375,2025-05-27 00:57:00,65.51,Utilities,Kayes,0,1,0,0.11119189073351729,0,0
TXN0004896,CUST00009,2025-05-27 01:05:00,37.8,Travel,Bamako,1,1,0,0.09043578306835434,0,0
TXN0009778,CUST00234,2025-05-27 01:16:00,259.97,Electronics,Segou,1,1,0,0.044225074461702825,0,0
TXN0012185,CUST00222,2025-05-27 01:35:00,303.3,Online Retail,Bamako,1,1,0,0.11461780048878759,0,0
TXN0014055,CUST00066,2025-05-27 02:06:00,223.02,Travel,Segou,2,1,0,0.06172926058031131,0,0
TXN0000632,CUST00196,2025-05-27 02:07:00,127.05,Utilities,Segou,2,1,0,0.017271942314767922,0,0
TXN0006914,CUST00130,2025-05-27 02:58:00,35.0,Online Retail,Mopti,2,1,0,0.06691674141848315,0,0
