transaction_id,customer_id,timestamp,amount,merchant_category,location,customer_home_location,customer_avg_monthly_spend,is_fraud
TXN0000207,CUST00309,2025-06-02 15:17:00,32.44,Groceries,Mopti,Mopti,61.37,0
TXN0003941,CUST00268,2025-06-02 15:17:00,159.52,Travel,Mopti,Mopti,783.95,0
TXN0014422,CUST00304,2025-06-02 15:25:00,20.74,Fuel,Mopti,Mopti,137.45,0
TXN0003225,CUST00302,2025-06-02 15:45:00,74.6,Utilities,Bamako,Bamako,289.5,0
TXN0003257,CUST00137,2025-06-02 15:45:00,87.14,Utilities,Kayes,Kayes,226.42,0
TXN0010473,CUST00204,2025-06-02 15:50:00,127.73,Groceries,Segou,Segou,149.29,0
TXN0016885,CUST00475,2025-06-02 16:57:00,41.96,Cash Withdrawal,Bamako,Bamako,377.16,0
TXN0011040,CUST00220,2025-06-02 17:24:00,97.72,Online Retail,Segou,Segou,235.86,0
TXN0006828,CUST00068,2025-06-02 17:41:00,47.85,Restaurant,Segou,Segou,65.2,0
TXN0012359,CUST00116,2025-06-02 17:45:00,26.95,Online Retail,Mopti,Mopti,264.12,0
TXN0009081,CUST00200,2025-06-02 17:45:00,58.8,Mobile Money Transfer,Kayes,Kayes,36.11,0
TXN0003783,CUST00434,2025-06-02 17:49:00,133.02,Fuel,Mopti,Mopti,721.84,0
TXN0002657,CUST00268,2025-06-02 17:50:00,543.05,Fuel,Mopti,Mopti,783.95,0
TXN0001717,CUST00365,2025-06-02 18:24:00,383.84,Fuel,Kayes,Kayes,257.43,0
TXN0014102,CUST00076,2025-06-02 18:27:00,145.21,Cash Withdrawal,Kayes,Kayes,154.12,0
TXN0017305,CUST00287,2025-06-02 18:29:00,225.95,Electronics,Segou,Segou,624.53,0
TXN0001257,CUST00007,2025-06-02 19:14:00,60.17,Mobile Money Transfer,Bamako,Bamako,169.71,0
TXN0019764,CUST00337,2025-06-02 19:37:00,32.41,Fuel,Mopti,Mopti,105.61,0
TXN0016232,CUST00302,2025-06-02 20:03:00,43.54,Restaurant,Bamako,Bamako,289.5,0
TXN0012864,CUST00227,2025-06-02 20:07:00,95.06,Utilities,Mopti,Mopti,292.41,0
TXN0002380,CUST00081,2025-06-02 20:38:00,185.52,Mobile Money Transfer,Sikasso,Sikasso,377.57,0
TXN0012592,CUST00035,2025-06-02 20:52:00,9.92,Electronics,Kayes,Kayes,327.92,0
TXN0015344,CUST00382,2025-06-02 20:55:00,338.14,Online Retail,Segou,Segou,552.8,0
TXN0014644,CUST00282,2025-06-02 20:57:00,171.47,Online Retail,Mopti,Mopti,805.23,0
TXN0019104,CUST00152,2025-06-02 21:03:00,841.69,Mobile Money Transfer,Mopti,Mopti,1152.77,0
TXN0004462,CUST00114,2025-06-02 22:06:00,263.48,Online Retail,Mopti,Mopti,171.18,0
TXN0017411,CUST00214,2025-06-02 22:13:00,125.33,Groceries,Bamako,Bamako,243.29,0
TXN0004341,CUST00251,2025-06-02 22:15:00,131.03,Travel,Kayes,Kayes,128.84,0
TXN0011801,CUST00361,2025-06-02 22:36:00,151.1,Travel,Segou,Segou,365.53,0
TXN0015700,CUST00438,2025-06-02 22:45:00,79.58,Restaurant,Kayes,Kayes,65.91,0
TXN0015750,CUST00205,2025-06-02 22:49:00,68.61,Electronics,Kayes,Kayes,64.56,0
TXN0014462,CUST00472,2025-06-02 23:03:00,29.78,Fuel,Bamako,Kayes,67.5,0
TXN0007616,CUST00440,2025-06-02 23:13:00,648.22,Restaurant,Sikasso,Sikasso,625.29,0
TXN0015601,CUST00200,2025-06-02 23:51:00,18.6,Other,Kayes,Kayes,36.11,0
TXN0019002,CUST00349,2025-06-03 00:38:00,78.28,Mobile Money Transfer,Sikasso,Sikasso,630.69,0
TXN0000827,CUST00323,2025-06-03 00:39:00,439.16,Mobile Money Transfer,Kayes,Kayes,396.26,0
TXN0017756,CUST00084,2025-06-03 01:08:00,171.31,Travel,Kayes,Kayes,395.17,0
TXN0012510,CUST00051,2025-06-03 02:59:00,82.1,Online Retail,Kayes,Kayes,56.41,0
TXN0010623,CUST00245,2025-06-03 03:02:00,348.01,Travel,Bamako,Bamako,634.28,0
TXN0009200,CUST00088,2025-06-03 03:04:00,108.88,Utilities,Kayes,Kayes,499.88,0
TXN0003567,CUST00479,2025-06-03 03:15:00,162.73,Utilities,Mopti,Mopti,256.66,0
TXN0012396,CUST00431,2025-06-03 03:22:00,52.76,Mobile Money Transfer,Segou,Segou,119.24,0
TXN0015383,CUST00194,2025-06-03 03:25:00,215.38,Groceries,Bamako,Bamako,289.88,0
TXN0009800,CUST00104,2025-06-03 03:31:00,34.83,Cash Withdrawal,Segou,Segou,26.58,0
TXN0013812,CUST00100,2025-06-03 03:40:00,113.54,Utilities,Bamako,Mopti,334.43,0
TXN0012866,CUST00044,2025-06-03 04:00:00,128.34,Online Retail,Bamako,Bamako,256.89,0
TXN0019259,CUST00072,2025-06-03 04:14:00,130.44,Groceries,Kayes,Mopti,259.51,0
TXN0010134,CUST00477,2025-06-03 04:34:00,28.35,Electronics,Kayes,Kayes,153.43,0
TXN0004902,CUST00088,2025-06-03 05:05:00,53.28,Other,Kayes,Kayes,499.88,0
TXN0007718,CUST00447,2025-06-03 05:11:00,134.48,Travel,Segou,Segou,91.4,0
TXN0006800,CUST00105,2025-06-03 05:15:00,82.75,Electronics,Segou,Segou,101.19,0
TXN0019003,CUST00114,2025-06-03 05:26:00,169.05,Travel,Mopti,Mopti,171.18,0
TXN0013703,CUST00149,2025-06-03 05:26:00,437.68,Cash Withdrawal,Sikasso,Sikasso,806.18,0
TXN0012723,CUST00273,2025-06-03 06:19:00,106.73,Utilities,Mopti,Mopti,217.28,0
TXN0015055,CUST00125,2025-06-03 06:23:00,45.87,Mobile Money Transfer,Mopti,Mopti,818.01,0
TXN0002670,CUST00052,2025-06-03 06:37:00,418.52,Online Retail,Kayes,Kayes,619.1,0
TXN0000390,CUST00344,2025-06-03 06:40:00,50.57,Travel,Bamako,Bamako,139.82,0
TXN0013636,CUST00272,2025-06-03 07:02:00,178.03,Restaurant,Mopti,Mopti,320.52,0
TXN0012953,CUST00164,2025-06-03 07:30:00,599.4,Online Retail,Bamako,Bamako,478.49,0
TXN0019424,CUST00202,2025-06-03 07:39:00,222.73,Utilities,Kayes,Kayes,364.24,0
TXN0008161,CUST00448,2025-06-03 08:13:00,529.75,Other,Kayes,Kayes,473.33,0
TXN0005039,CUST00441,2025-06-03 08:33:00,255.07,Online Retail,Sikasso,Sikasso,375.87,0
TXN0003145,CUST00270,2025-06-03 08:39:00,147.47,Mobile Money Transfer,Sikasso,Sikasso,182.19,0
TXN0014160,CUST00350,2025-06-03 08:44:00,479.31,Other,Segou,Segou,475.2,0
TXN0004581,CUST00429,2025-06-03 08:46:00,151.44,Online Retail,Segou,Segou,253.03,0
TXN0007106,CUST00461,2025-06-03 08:49:00,82.14,Other,Segou,Segou,78.2,0
TXN0012596,CUST00379,2025-06-03 09:14:00,199.11,Utilities,Mopti,Mopti,358.39,0
TXN0019564,CUST00404,2025-06-03 09:19:00,385.43,Restaurant,Mopti,Mopti,472.74,0
TXN0018319,CUST00476,2025-06-03 09:30:00,633.53,Mobile Money Transfer,Kayes,Kayes,716.5,0
TXN0005824,CUST00447,2025-06-03 09:43:00,68.19,Utilities,Segou,Segou,91.4,0
TXN0018010,CUST00122,2025-06-03 09:51:00,130.91,Online Retail,Sikasso,Sikasso,427.11,0
TXN0002300,CUST00311,2025-06-03 09:54:00,46.54,Cash Withdrawal,Bamako,Segou,413.79,0
TXN0007491,CUST00206,2025-06-03 09:57:00,408.9,Cash Withdrawal,Abroad - Other,Kayes,104.64,1
TXN0009634,CUST00409,2025-06-03 11:00:00,56.68,Restaurant,Abroad - USA,Kayes,97.85,0
TXN0011154,CUST00147,2025-06-03 11:04:00,69.99,Fuel,Segou,Segou,57.27,0
TXN0009366,CUST00201,2025-06-03 11:09:00,41.83,Restaurant,Kayes,Segou,75.06,0
TXN0014207,CUST00004,2025-06-03 11:15:00,37.53,Electronics,Mopti,Mopti,71.59,0
TXN0017828,CUST00064,2025-06-03 11:17:00,51.5,Other,Segou,Segou,117.55,0
TXN0004993,CUST00232,2025-06-03 11:22:00,151.93,Cash Withdrawal,Mopti,Mopti,479.27,0
TXN0018633,CUST00105,2025-06-03 11:53:00,14.69,Cash Withdrawal,Segou,Segou,101.19,0
TXN0013093,CUST00343,2025-06-03 12:03:00,204.73,Electronics,Segou,Segou,205.12,0
TXN0000728,CUST00123,2025-06-03 12:21:00,30.48,Online Retail,Mopti,Mopti,110.57,0
TXN0001299,CUST00043,2025-06-03 12:43:00,650.7,Groceries,Sikasso,Sikasso,856.11,0
TXN0012974,CUST00227,2025-06-03 12:44:00,53.25,Mobile Money Transfer,Mopti,Mopti,292.41,0
TXN0013418,CUST00384,2025-06-03 13:25:00,115.09,Travel,Kayes,Kayes,186.18,0
TXN0013478,CUST00370,2025-06-03 14:00:00,261.48,Online Retail,Sikasso,Sikasso,695.45,0
TXN0018465,CUST00346,2025-06-03 14:00:00,106.01,Electronics,Mopti,Mopti,199.42,0
TXN0004232,CUST00003,2025-06-03 14:12:00,376.49,Restaurant,Bamako,Bamako,357.87,0
TXN0006105,CUST00497,2025-06-03 14:19:00,68.36,Fuel,Kayes,Kayes,194.79,0
TXN0001287,CUST00003,2025-06-03 14:34:00,313.72,Restaurant,Bamako,Bamako,357.87,0
TXN0000617,CUST00239,2025-06-03 14:51:00,3.74,Utilities,Sikasso,Sikasso,290.03,0
TXN0018224,CUST00293,2025-06-03 15:31:00,27.33,Other,Segou,Segou,288.86,0
TXN0013249,CUST00273,2025-06-03 15:40:00,11.28,Electronics,Mopti,Mopti,217.28,0
TXN0013190,CUST00083,2025-06-03 15:56:00,79.27,Fuel,Sikasso,Sikasso,259.43,0
TXN0006410,CUST00083,2025-06-03 16:04:00,127.8,Online Retail,Mopti,Sikasso,259.43,0
TXN0010000,CUST00448,2025-06-03 16:05:00,514.02,Other,Kayes,Kayes,473.33,0
TXN0018422,CUST00234,2025-06-03 16:07:00,11.32,Mobile Money Transfer,Segou,Segou,174.95,0
TXN0014069,CUST00183,2025-06-03 16:13:00,40.0,Electronics,Mopti,Mopti,743.43,0
TXN0019431,CUST00190,2025-06-03 16:13:00,124.99,Fuel,Bamako,Bamako,284.57,0
TXN0010515,CUST00199,2025-06-03 16:20:00,59.98,Electronics,Segou,Segou,492.67,0
TXN0010485,CUST00010,2025-06-03 17:00:00,131.89,Mobile Money Transfer,Segou,Kayes,574.47,0
TXN0014445,CUST00390,2025-06-03 17:02:00,22.71,Electronics,Bamako,Bamako,265.17,0
TXN0019053,CUST00328,2025-06-03 17:17:00,78.66,Online Retail,Segou,Segou,786.06,0
TXN0012943,CUST00211,2025-06-03 17:27:00,1118.42,Cash Withdrawal,Abroad - Other,Segou,274.38,1
TXN0012990,CUST00284,2025-06-03 17:53:00,126.46,Restaurant,Kayes,Kayes,532.03,0
TXN0009573,CUST00274,2025-06-03 17:58:00,6.08,Cash Withdrawal,Segou,Segou,125.09,0
TXN0006551,CUST00013,2025-06-03 19:04:00,52.07,Other,Sikasso,Sikasso,172.58,0
TXN0003093,CUST00445,2025-06-03 19:15:00,185.86,Cash Withdrawal,Bamako,Bamako,199.49,0
TXN0004951,CUST00246,2025-06-03 19:30:00,15.3,Online Retail,Sikasso,Sikasso,173.27,0
TXN0013293,CUST00064,2025-06-03 19:47:00,38.3,Utilities,Segou,Segou,117.55,0
TXN0013709,CUST00211,2025-06-03 19:49:00,20.05,Groceries,Segou,Segou,274.38,0
TXN0018970,CUST00026,2025-06-03 20:00:00,25.67,Restaurant,Mopti,Mopti,40.67,0
TXN0018984,CUST00065,2025-06-03 20:16:00,92.56,Other,Segou,Segou,98.13,0
TXN0010605,CUST00332,2025-06-03 20:21:00,24.43,Online Retail,Kayes,Sikasso,33.58,0
TXN0016456,CUST00459,2025-06-03 20:32:00,27.53,Cash Withdrawal,Sikasso,Sikasso,137.21,0
TXN0015268,CUST00495,2025-06-03 21:08:00,431.86,Electronics,Segou,Segou,278.46,0
TXN0017884,CUST00430,2025-06-03 21:16:00,101.45,Electronics,Bamako,Bamako,703.34,0
TXN0002884,CUST00039,2025-06-03 21:27:00,132.97,Electronics,Segou,Segou,160.73,0
TXN0000984,CUST00398,2025-06-03 21:39:00,352.61,Online Retail,Bamako,Bamako,507.29,0
TXN0008558,CUST00270,2025-06-03 22:27:00,189.82,Mobile Money Transfer,Sikasso,Sikasso,182.19,0
TXN0015543,CUST00093,2025-06-03 22:45:00,20.78,Travel,Segou,Segou,212.71,0
TXN0009623,CUST00338,2025-06-03 22:53:00,133.96,Online Retail,Sikasso,Sikasso,240.87,0
TXN0014817,CUST00048,2025-06-03 23:25:00,147.0,Fuel,Bamako,Bamako,209.6,0
TXN0007833,CUST00110,2025-06-03 23:32:00,193.85,Cash Withdrawal,Abroad - USA,Mopti,59.07,1
TXN0009602,CUST00252,2025-06-03 23:47:00,92.1,Utilities,Bamako,Bamako,243.34,0
TXN0004235,CUST00141,2025-06-03 23:58:00,27.34,Utilities,Mopti,Mopti,176.11,0
TXN0013651,CUST00161,2025-06-04 00:28:00,91.44,Cash Withdrawal,Bamako,Bamako,25.08,0
TXN0003496,CUST00459,2025-06-04 00:33:00,47.23,Restaurant,Sikasso,Sikasso,137.21,0
TXN0013137,CUST00457,2025-06-04 00:36:00,340.46,Restaurant,Bamako,Bamako,274.44,0
TXN0018746,CUST00400,2025-06-04 00:53:00,211.57,Online Retail,Abroad - USA,Bamako,236.39,0
TXN0010432,CUST00228,2025-06-04 01:05:00,15.48,Other,Segou,Segou,93.65,0
TXN0002455,CUST00281,2025-06-04 01:12:00,374.48,Electronics,Mopti,Mopti,406.66,0
TXN0007318,CUST00451,2025-06-04 01:33:00,167.83,Electronics,Sikasso,Sikasso,208.97,0
TXN0012347,CUST00220,2025-06-04 01:37:00,118.58,Cash Withdrawal,Segou,Segou,235.86,0
TXN0011522,CUST00196,2025-06-04 01:43:00,136.58,Mobile Money Transfer,Segou,Segou,506.94,0
TXN0000635,CUST00475,2025-06-04 01:50:00,334.73,Online Retail,Bamako,Bamako,377.16,0
TXN0011862,CUST00168,2025-06-04 01:58:00,42.17,Mobile Money Transfer,Abroad - Europe,Bamako,161.56,0
TXN0005233,CUST00020,2025-06-04 02:00:00,147.2,Groceries,Segou,Segou,273.08,0
TXN0002642,CUST00256,2025-06-04 02:45:00,260.8,Other,Bamako,Bamako,331.61,0
TXN0004715,CUST00427,2025-06-04 02:56:00,641.98,Utilities,Segou,Segou,622.24,0
TXN0007051,CUST00076,2025-06-04 03:09:00,49.33,Mobile Money Transfer,Kayes,Kayes,154.12,0
TXN0008831,CUST00239,2025-06-04 03:15:00,307.98,Online Retail,Sikasso,Sikasso,290.03,0
TXN0000488,CUST00138,2025-06-04 03:25:00,192.23,Online Retail,Bamako,Bamako,260.95,0
TXN0001063,CUST00301,2025-06-04 03:32:00,349.26,Cash Withdrawal,Abroad - Other,Kayes,173.13,1
TXN0005561,CUST00266,2025-06-04 03:47:00,185.61,Online Retail,Bamako,Bamako,393.69,0
TXN0011457,CUST00069,2025-06-04 03:49:00,245.06,Other,Sikasso,Sikasso,375.63,0
TXN0010338,CUST00080,2025-06-04 03:53:00,60.95,Restaurant,Sikasso,Sikasso,142.38,0
TXN0012653,CUST00322,2025-06-04 03:58:00,35.32,Groceries,Segou,Segou,349.29,0
TXN0006602,CUST00351,2025-06-04 04:32:00,24.33,Electronics,Segou,Segou,261.73,0
TXN0017441,CUST00322,2025-06-04 05:08:00,161.48,Mobile Money Transfer,Segou,Segou,349.29,0
TXN0002921,CUST00234,2025-06-04 05:12:00,65.49,Online Retail,Segou,Segou,174.95,0
TXN0000703,CUST00398,2025-06-04 05:15:00,190.97,Mobile Money Transfer,Bamako,Bamako,507.29,0
TXN0018419,CUST00221,2025-06-04 05:18:00,117.44,Cash Withdrawal,Bamako,Bamako,390.48,0
TXN0009263,CUST00192,2025-06-04 05:21:00,116.29,Groceries,Kayes,Kayes,159.37,0
TXN0014888,CUST00358,2025-06-04 05:39:00,92.6,Online Retail,Bamako,Bamako,290.32,0
TXN0015084,CUST00278,2025-06-04 05:41:00,160.04,Online Retail,Segou,Segou,295.89,0
TXN0012771,CUST00485,2025-06-04 06:06:00,101.17,Utilities,Sikasso,Sikasso,733.9,0
TXN0001900,CUST00216,2025-06-04 06:24:00,414.5,Utilities,Sikasso,Sikasso,413.63,0
TXN0006403,CUST00442,2025-06-04 06:46:00,167.58,Mobile Money Transfer,Bamako,Bamako,427.65,0
TXN0015264,CUST00145,2025-06-04 06:56:00,146.17,Fuel,Segou,Segou,73.72,0
TXN0000857,CUST00291,2025-06-04 07:15:00,184.06,Electronics,Abroad - Europe,Sikasso,328.4,0
TXN0019578,CUST00435,2025-06-04 08:03:00,509.9,Mobile Money Transfer,Segou,Segou,500.97,0
TXN0012910,CUST00356,2025-06-04 08:14:00,91.85,Restaurant,Segou,Segou,290.25,0
TXN0019691,CUST00355,2025-06-04 08:22:00,271.06,Restaurant,Segou,Segou,601.73,0
TXN0011105,CUST00377,2025-06-04 08:54:00,258.7,Online Retail,Mopti,Bamako,658.79,0
TXN0018446,CUST00247,2025-06-04 09:18:00,309.74,Fuel,Segou,Segou,650.27,0
TXN0007385,CUST00432,2025-06-04 09:31:00,14.26,Travel,Bamako,Bamako,145.56,0
TXN0012542,CUST00486,2025-06-04 09:33:00,331.83,Online Retail,Mopti,Mopti,340.24,0
TXN0015968,CUST00201,2025-06-04 10:02:00,91.98,Travel,Segou,Segou,75.06,0
TXN0008196,CUST00170,2025-06-04 10:05:00,87.07,Mobile Money Transfer,Sikasso,Sikasso,206.29,0
TXN0000914,CUST00007,2025-06-04 12:33:00,127.2,Fuel,Bamako,Bamako,169.71,0
TXN0018855,CUST00170,2025-06-04 12:38:00,239.04,Electronics,Sikasso,Sikasso,206.29,0
TXN0004947,CUST00490,2025-06-04 12:42:00,89.27,Cash Withdrawal,Bamako,Bamako,64.01,0
TXN0008941,CUST00147,2025-06-04 12:49:00,47.99,Fuel,Segou,Segou,57.27,0
TXN0007925,CUST00263,2025-06-04 12:50:00,93.58,Restaurant,Segou,Segou,638.31,0
TXN0000596,CUST00038,2025-06-04 12:54:00,349.36,Travel,Sikasso,Sikasso,484.33,0
TXN0007312,CUST00023,2025-06-04 13:16:00,153.56,Mobile Money Transfer,Bamako,Bamako,396.96,0
TXN0005925,CUST00393,2025-06-04 14:03:00,87.77,Restaurant,Sikasso,Sikasso,175.92,0
TXN0011016,CUST00420,2025-06-04 14:07:00,283.58,Travel,Segou,Segou,237.78,0
TXN0012804,CUST00327,2025-06-04 14:12:00,95.74,Other,Sikasso,Sikasso,140.56,0
TXN0010488,CUST00308,2025-06-04 15:00:00,145.1,Restaurant,Bamako,Bamako,237.48,0
TXN0018276,CUST00204,2025-06-04 15:07:00,5.46,Cash Withdrawal,Segou,Segou,149.29,0
TXN0003217,CUST00049,2025-06-04 15:08:00,172.69,Utilities,Mopti,Mopti,160.7,0
TXN0016666,CUST00100,2025-06-04 15:17:00,488.11,Groceries,Mopti,Mopti,334.43,0
TXN0015453,CUST00118,2025-06-04 15:33:00,61.13,Fuel,Kayes,Kayes,509.55,0
TXN0013589,CUST00119,2025-06-04 15:41:00,243.12,Online Retail,Mopti,Mopti,163.67,0
TXN0006596,CUST00371,2025-06-04 16:25:00,129.54,Other,Segou,Segou,296.03,0
TXN0011603,CUST00157,2025-06-04 16:38:00,34.09,Utilities,Sikasso,Sikasso,158.84,0
TXN0015107,CUST00282,2025-06-04 16:46:00,564.87,Online Retail,Mopti,Mopti,805.23,0
TXN0019505,CUST00208,2025-06-04 17:06:00,224.19,Travel,Kayes,Mopti,358.22,0
TXN0016510,CUST00005,2025-06-04 17:14:00,392.84,Mobile Money Transfer,Sikasso,Sikasso,798.81,0
TXN0004052,CUST00478,2025-06-04 17:26:00,75.26,Fuel,Bamako,Bamako,100.48,0
TXN0006017,CUST00169,2025-06-04 17:49:00,103.43,Groceries,Sikasso,Sikasso,357.25,0
TXN0014536,CUST00463,2025-06-04 17:51:00,254.9,Online Retail,Sikasso,Sikasso,197.12,0
TXN0005320,CUST00119,2025-06-04 18:15:00,811.25,Mobile Money Transfer,Abroad - USA,Mopti,163.67,1
TXN0010966,CUST00475,2025-06-04 18:23:00,201.56,Electronics,Bamako,Bamako,377.16,0
TXN0014124,CUST00126,2025-06-04 18:32:00,10.56,Electronics,Mopti,Mopti,39.53,0
TXN0008249,CUST00370,2025-06-04 18:49:00,164.76,Electronics,Bamako,Sikasso,695.45,0
TXN0003695,CUST00072,2025-06-04 18:51:00,309.87,Cash Withdrawal,Abroad - Other,Mopti,259.51,0
TXN0007031,CUST00217,2025-06-04 19:28:00,52.82,Online Retail,Kayes,Kayes,156.13,0
TXN0017890,CUST00209,2025-06-04 19:49:00,461.1,Restaurant,Mopti,Mopti,287.53,0
TXN0013248,CUST00195,2025-06-04 19:51:00,52.25,Electronics,Mopti,Mopti,104.37,0
TXN0016842,CUST00007,2025-06-04 19:55:00,56.1,Groceries,Bamako,Bamako,169.71,0
TXN0011730,CUST00273,2025-06-04 20:13:00,212.53,Travel,Mopti,Mopti,217.28,0
TXN0017217,CUST00284,2025-06-04 20:23:00,1103.69,Cash Withdrawal,Abroad - Other,Kayes,532.03,1
TXN0003010,CUST00097,2025-06-04 20:24:00,155.01,Cash Withdrawal,Segou,Segou,221.05,0
TXN0001358,CUST00281,2025-06-04 20:24:00,445.05,Groceries,Mopti,Mopti,406.66,0
TXN0014658,CUST00376,2025-06-04 20:27:00,20.04,Electronics,Kayes,Kayes,52.13,0
TXN0012387,CUST00476,2025-06-04 21:01:00,57.91,Other,Kayes,Kayes,716.5,0
TXN0016969,CUST00277,2025-06-04 21:04:00,112.06,Cash Withdrawal,Kayes,Kayes,162.56,0
TXN0009181,CUST00127,2025-06-04 21:27:00,266.64,Cash Withdrawal,Sikasso,Sikasso,666.02,0
TXN0008074,CUST00257,2025-06-04 21:42:00,470.98,Cash Withdrawal,Segou,Segou,283.64,0
TXN0014433,CUST00303,2025-06-04 21:48:00,530.13,Groceries,Sikasso,Sikasso,276.64,0
TXN0000641,CUST00111,2025-06-04 22:10:00,281.66,Restaurant,Kayes,Kayes,543.33,0
TXN0011466,CUST00087,2025-06-04 22:51:00,37.94,Electronics,Bamako,Bamako,259.29,0
TXN0001032,CUST00461,2025-06-04 23:03:00,39.99,Groceries,Segou,Segou,78.2,0
TXN0014362,CUST00116,2025-06-04 23:15:00,132.48,Restaurant,Mopti,Mopti,264.12,1
TXN0009525,CUST00259,2025-06-04 23:20:00,176.81,Restaurant,Sikasso,Sikasso,145.72,0
TXN0003330,CUST00212,2025-06-05 00:11:00,361.94,Fuel,Bamako,Bamako,545.13,0
TXN0016271,CUST00432,2025-06-05 00:16:00,99.91,Electronics,Bamako,Bamako,145.56,0
TXN0014382,CUST00206,2025-06-05 00:18:00,154.14,Utilities,Kayes,Kayes,104.64,0
TXN0006413,CUST00372,2025-06-05 01:54:00,323.71,Electronics,Bamako,Bamako,512.53,0
TXN0018706,CUST00299,2025-06-05 02:15:00,374.78,Restaurant,Sikasso,Sikasso,387.16,0
TXN0015307,CUST00039,2025-06-05 02:29:00,132.43,Electronics,Segou,Segou,160.73,0
TXN0001708,CUST00465,2025-06-05 04:16:00,43.75,Restaurant,Segou,Segou,120.62,0
TXN0006051,CUST00181,2025-06-05 04:23:00,69.82,Electronics,Abroad - Europe,Mopti,386.67,0
TXN0000155,CUST00432,2025-06-05 04:30:00,50.53,Groceries,Bamako,Bamako,145.56,0
TXN0015226,CUST00170,2025-06-05 04:32:00,40.93,Electronics,Sikasso,Sikasso,206.29,0
TXN0019973,CUST00095,2025-06-05 05:17:00,62.68,Groceries,Segou,Segou,150.33,0
TXN0008809,CUST00082,2025-06-05 06:39:00,18.85,Cash Withdrawal,Bamako,Bamako,48.72,0
TXN0006109,CUST00482,2025-06-05 06:41:00,105.58,Cash Withdrawal,Mopti,Mopti,53.53,0
TXN0001169,CUST00407,2025-06-05 06:41:00,229.0,Other,Abroad - Europe,Kayes,223.93,0
TXN0006225,CUST00348,2025-06-05 06:48:00,72.72,Mobile Money Transfer,Mopti,Mopti,378.08,0
TXN0006402,CUST00199,2025-06-05 07:41:00,283.62,Electronics,Segou,Segou,492.67,0
TXN0019469,CUST00180,2025-06-05 08:00:00,28.19,Restaurant,Segou,Segou,53.48,0
TXN0000552,CUST00117,2025-06-05 08:15:00,74.03,Online Retail,Sikasso,Sikasso,168.44,0
TXN0015945,CUST00015,2025-06-05 08:18:00,135.64,Other,Sikasso,Sikasso,274.03,0
TXN0014035,CUST00378,2025-06-05 08:36:00,414.55,Electronics,Segou,Segou,623.8,0
TXN0004404,CUST00150,2025-06-05 08:39:00,233.66,Utilities,Kayes,Kayes,537.77,0
TXN0017098,CUST00374,2025-06-05 09:10:00,347.63,Mobile Money Transfer,Abroad - USA,Segou,242.62,0
TXN0004514,CUST00371,2025-06-05 09:12:00,32.86,Utilities,Segou,Segou,296.03,0
TXN0017840,CUST00214,2025-06-05 09:47:00,70.88,Fuel,Bamako,Bamako,243.29,0
TXN0002383,CUST00282,2025-06-05 10:14:00,61.77,Groceries,Mopti,Mopti,805.23,0
TXN0018836,CUST00486,2025-06-05 10:16:00,73.57,Other,Mopti,Mopti,340.24,0
TXN0014363,CUST00170,2025-06-05 10:16:00,38.97,Travel,Sikasso,Sikasso,206.29,0
TXN0010647,CUST00482,2025-06-05 11:23:00,68.76,Other,Mopti,Mopti,53.53,0
TXN0014013,CUST00305,2025-06-05 11:39:00,198.53,Cash Withdrawal,Kayes,Kayes,156.63,0
TXN0005465,CUST00003,2025-06-05 11:42:00,387.92,Electronics,Bamako,Bamako,357.87,0
TXN0009359,CUST00087,2025-06-05 11:53:00,36.36,Travel,Bamako,Bamako,259.29,0
TXN0000344,CUST00470,2025-06-05 12:09:00,5.84,Other,Sikasso,Sikasso,222.6,0
TXN0018589,CUST00422,2025-06-05 13:21:00,174.73,Online Retail,Kayes,Kayes,710.78,0
TXN0018358,CUST00158,2025-06-05 13:38:00,175.78,Restaurant,Mopti,Mopti,203.8,0
TXN0016594,CUST00129,2025-06-05 13:41:00,93.4,Mobile Money Transfer,Mopti,Mopti,89.25,0
TXN0000429,CUST00096,2025-06-05 13:49:00,205.03,Restaurant,Bamako,Bamako,267.15,0
TXN0013261,CUST00139,2025-06-05 14:10:00,44.91,Other,Segou,Segou,527.39,0
TXN0017285,CUST00295,2025-06-05 14:24:00,178.15,Travel,Kayes,Kayes,396.99,0
TXN0012332,CUST00127,2025-06-05 14:34:00,244.7,Mobile Money Transfer,Sikasso,Sikasso,666.02,0
TXN0008130,CUST00395,2025-06-05 15:17:00,84.09,Fuel,Kayes,Kayes,188.28,0
TXN0006040,CUST00186,2025-06-05 15:52:00,164.96,Electronics,Mopti,Mopti,272.78,0
TXN0012196,CUST00143,2025-06-05 16:09:00,24.74,Restaurant,Mopti,Mopti,46.96,0
TXN0007360,CUST00236,2025-06-05 16:17:00,72.26,Travel,Kayes,Kayes,580.54,0
TXN0004163,CUST00211,2025-06-05 16:54:00,42.52,Electronics,Segou,Segou,274.38,0
TXN0016341,CUST00021,2025-06-05 16:59:00,183.58,Fuel,Sikasso,Sikasso,899.06,0
TXN0000600,CUST00336,2025-06-05 17:09:00,146.23,Restaurant,Mopti,Mopti,341.77,0
TXN0002441,CUST00370,2025-06-05 17:37:00,251.77,Travel,Sikasso,Sikasso,695.45,0
TXN0015687,CUST00049,2025-06-05 18:44:00,113.66,Utilities,Mopti,Mopti,160.7,0
TXN0019613,CUST00288,2025-06-05 19:24:00,177.23,Electronics,Bamako,Bamako,397.84,0
